ID,Name,Platform,Year_of_Release,Genre,Publisher,Developer,Rating
765307653,Resident Evil Director's Cut,PS,1996,Action,Virgin Interactive,,
445467992,Mario & Luigi: Bowser's Inside Story,DS,2009,Role-Playing,Nintendo,,
315022629,LEGO Indiana Jones: The Original Adventures,X360,2008,Action,Activision,Traveller's Tales,E10+
646283574,The Sims: Unleashed,PC,2002,Simulation,Electronic Arts,Maxis,T
967429231,Ratchet & Clank: Size Matters,PSP,2007,Platform,Sony Computer Entertainment,,
445794394,Harry Potter and the Sorcerer's Stone,PS,2001,Action,Electronic Arts,Argonaut Games,E
458964924,Mario & Sonic at the London 2012 Olympic Games,Wii,2011,Sports,Sega,,
540976577,Resident Evil 3: Nemesis,PS,1999,Action,Eidos Interactive,,
359203872,Super Paper Mario,Wii,2007,Platform,Nintendo,Intelligent Systems,E
273573404,Spyro: Year of the Dragon,PS,2000,Platform,Sony Computer Entertainment,Insomniac Games,E
899823705,Assassin's Creed IV: Black Flag,PS3,2013,Action,Ubisoft,Ubisoft,M
739595676,FIFA Soccer 2005,PS2,2004,Sports,Electronic Arts,EA Canada,E
615933463,Pokémon Trading Card Game,GB,1998,Strategy,Nintendo,,
790910970,Friend Collection,DS,2009,Misc,Nintendo,,
935902421,Tony Hawk's Pro Skater 4,PS2,2002,Sports,Activision,Neversoft Entertainment,T
824539813,Star Wars Battlefront (2015),XOne,2015,Shooter,Electronic Arts,,
979920944,MySims,DS,2007,Simulation,Electronic Arts,TOSE,E
516727047,Midnight Club 3: DUB Edition,PSP,2005,Racing,Take-Two Interactive,Rockstar Leeds,E10+
535140261,Banjo-Kazooie,N64,1998,Platform,Nintendo,,
244344443,SOCOM: U.S. Navy SEALs,PS2,2002,Shooter,Sony Computer Entertainment,Zipper Interactive,M
618227599,Jak and Daxter: The Precursor Legacy,PS2,2001,Platform,Sony Computer Entertainment,Naughty Dog,E
967759998,Pokemon Snap,N64,1999,Simulation,Nintendo,,
332504137,Pro Evolution Soccer 2008,PS2,2007,Sports,Konami Digital Entertainment,Konami,E
767604062,Resident Evil 4,PS2,2005,Action,Capcom,Capcom,M
214432023,Guitar Hero: World Tour,Wii,2008,Misc,Activision,Vicarious Visions,T
599700016,FIFA Soccer 10,PS3,2009,Sports,Electronic Arts,EA Sports,E
838464515,Star Wars: Battlefront,PS2,2004,Shooter,LucasArts,Pandemic Studios,T
536930391,Doom II: Hell on Earth,PC,1994,Shooter,Virgin Interactive,,
533266625,The Simpsons: Road Rage,PS2,2001,Racing,Electronic Arts,Fox Interactive,T
433784343,Luigi's Mansion,GC,2001,Action,Nintendo,Nintendo,E
853776122,Battlefield 4,PS4,2013,Shooter,Electronic Arts,EA DICE,M
680414318,Star Wars: Battlefront II,PS2,2005,Shooter,LucasArts,Pandemic Studios,T
640507890,Just Dance 2014,Wii,2013,Misc,Ubisoft,Ubisoft,E10+
148765138,Cooking Mama 2: Dinner With Friends,DS,2007,Simulation,505 Games,Office Create,E
672791259,WWF SmackDown!,PS,2000,Fighting,THQ,,
759198153,Croc: Legend of the Gobbos,PS,1997,Platform,Fox Interactive,,
526324125,Grand Theft Auto: Liberty City Stories,PS2,2006,Action,Take-Two Interactive,Rockstar Leeds,M
744374871,The Getaway,PS2,2002,Action,Sony Computer Entertainment,Team Soho,M
298202286,Tomb Raider III: Adventures of Lara Croft,PS,1997,Action,Eidos Interactive,,
973621322,James Bond 007: Agent Under Fire,PS2,2001,Shooter,Electronic Arts,EA Redwood Shores,T
813408552,LEGO Star Wars: The Video Game,PS2,2005,Action,Eidos Interactive,,
441745911,Rugrats in Paris: The Movie,PS,2000,Action,THQ,,
263693512,FIFA Soccer 11,X360,2010,Sports,Electronic Arts,EA Sports,E
274806851,Spyro 2: Ripto's Rage!,PS,1999,Platform,Sony Computer Entertainment,,
503671928,Left 4 Dead,X360,2008,Shooter,Electronic Arts,Certain Affinity,M
130740895,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,1996,Platform,Nintendo,,
432851048,Assassin's Creed: Unity,XOne,2014,Action,Ubisoft,"Ubisoft, Ubisoft Montreal",M
139160875,Kung Fu,NES,1985,Action,Nintendo,,
279052910,Resident Evil 5,X360,2009,Action,Capcom,Capcom,M
341388499,Assassin's Creed: Brotherhood,X360,2010,Action,Ubisoft,Ubisoft Montreal,M
699059263,FIFA Soccer 2004,PS2,N/A,Sports,Electronic Arts,EA Canada,E
649702489,Battlefield 4,PS3,2013,Shooter,Electronic Arts,EA DICE,M
505439203,Batman: Arkham Asylum,X360,2009,Action,Eidos Interactive,Rocksteady Studios,T
149775722,Battlefield 4,X360,2013,Shooter,Electronic Arts,EA DICE,M
864128209,Battlefield: Bad Company 2,X360,2010,Shooter,Electronic Arts,EA DICE,M
987076319,Mario & Sonic at the Olympic Winter Games,DS,2009,Sports,Sega,,
909503370,Guitar Hero: On Tour,DS,2008,Misc,Activision,Vicarious Visions,E10+
329788256,Clubhouse Games,DS,2006,Misc,Nintendo,Agenda,E
397759540,Monster Hunter 4,3DS,2013,Role-Playing,Capcom,,
541082866,Borderlands,X360,2009,Shooter,Take-Two Interactive,Gearbox Software,M
156718394,Tekken 4,PS2,2002,Fighting,Namco Bandai Games,Namco,T
883941132,Final Fantasy III,SNES,1994,Role-Playing,SquareSoft,,
386154355,Grand Theft Auto 2,PS,1998,Action,Take-Two Interactive,DMA Design,T
313152365,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,Konami Digital Entertainment,"Kojima Productions, Moby Dick Studio",M
390701488,Spider-Man 2,PS2,2004,Action,Activision,Treyarch,T
603087636,F-1 Race,GB,1990,Racing,Nintendo,,
139683067,FIFA Soccer 2003,PS2,2002,Sports,Electronic Arts,EA Canada,E
240730545,LittleBigPlanet 2,PS3,2011,Platform,Sony Computer Entertainment,Media Molecule,E
349690316,Crash Bash,PS,2000,Misc,Sony Computer Entertainment,Eurocom Entertainment Software,E
305764987,Assassin's Creed Syndicate,PS4,2015,Action,Ubisoft,Ubisoft Quebec,M
372028796,LEGO Batman: The Videogame,X360,2008,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
314289436,Destiny,XOne,2014,Shooter,Activision,"Bungie Software, Bungie",T
748813818,WWF War Zone,PS,1998,Fighting,Acclaim Entertainment,,
303610676,The Legend of Zelda: Majora's Mask,N64,2000,Action,Nintendo,,
673814274,Far Cry 3,PS3,2012,Shooter,Ubisoft,Ubisoft Montreal,M
156416080,Rugrats: Search For Reptar,PS,1998,Adventure,THQ,,
275497996,English Training: Have Fun Improving Your Skills!,DS,2006,Misc,Nintendo,,
211069566,James Bond 007: Nightfire,PS2,2002,Shooter,Electronic Arts,Eurocom Entertainment Software,T
901389940,Ratchet & Clank,PS2,2002,Platform,Sony Computer Entertainment,,
588158434,Monster Hunter X,3DS,2015,Action,Capcom,,
226741388,Star Wars Episode III: Revenge of the Sith,PS2,2005,Action,LucasArts,Double Helix Games,T
153754553,The Legend of Zelda: Spirit Tracks,DS,2009,Action,Nintendo,Nintendo,E10+
369481891,Max Payne,PS2,2001,Shooter,Take-Two Interactive,Rockstar Toronto,M
517808319,Assassin's Creed IV: Black Flag,X360,2013,Action,Ubisoft,Ubisoft,M
935701892,The Lord of the Rings: The Return of the King,PS2,2003,Action,Electronic Arts,EA Games,T
968191721,Yokai Watch 2 Ganso/Honke,3DS,2014,Role-Playing,Nintendo,,
848557673,Gears of War: Ultimate Edition,XOne,2015,Shooter,Microsoft Game Studios,"Splash Damage, The Coalition",M
722367385,True Crime: Streets of LA,PS2,2003,Action,Activision,"Luxoflux, Inc.",M
410715856,Professor Layton and the Unwound Future,DS,2008,Puzzle,Nintendo,Level 5,E10+
455090921,Gran Turismo (PSP),PSP,2009,Racing,Sony Computer Entertainment,,
286391393,FIFA 16,XOne,2015,Sports,Electronic Arts,EA Sports,E
294502987,Wii Music,Wii,2008,Misc,Nintendo,Nintendo,E
872934057,Tekken,PS,1995,Fighting,Sony Computer Entertainment,,
769913828,Madden NFL 16,PS4,2015,Sports,Electronic Arts,EA Sports,E
576051974,Gran Turismo 6,PS3,2013,Racing,Sony Computer Entertainment,Polyphony Digital,E
245754370,Halo: The Master Chief Collection,XOne,2014,Shooter,Microsoft Game Studios,343 Industries,M
860116829,007: Tomorrow Never Dies,PS,1999,Shooter,Electronic Arts,,
250842266,Super Mario Maker,WiiU,2015,Platform,Nintendo,Nintendo,E
404898471,WWF SmackDown! 2: Know Your Role,PS,2000,Fighting,THQ,,
712878017,Baseball,NES,1983,Sports,Nintendo,,
426851880,Killer Instinct,SNES,1995,Fighting,Nintendo,,
828870639,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,Enix Corporation,,
887896279,God of War: Chains of Olympus,PSP,2008,Action,Sony Computer Entertainment,Ready at Dawn,M
339439473,Enter the Matrix,PS2,2003,Action,Atari,Shiny Entertainment,T
363266367,Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,Square Enix,Square Enix,T
674212620,Dance Central,X360,2010,Misc,MTV Games,Harmonix Music Systems,T
923246376,L.A. Noire,PS3,2011,Adventure,Take-Two Interactive,Team Bondi,M
499821115,Ace Combat 04: Shattered Skies,PS2,2001,Simulation,Sony Computer Entertainment Europe,Namco,E
601311137,Animal Crossing,GC,2001,Simulation,Nintendo,Nintendo,E
882975560,FIFA Soccer 08,PS2,2007,Sports,Electronic Arts,EA Canada,E
180297510,Club Penguin: Elite Penguin Force,DS,2008,Adventure,Disney Interactive Studios,1st Playable Productions,E
779227606,Spider-Man,PS,2000,Action,Activision,Neversoft Entertainment,E
379203651,Mario Party 9,Wii,2012,Misc,Nintendo,Nd Cube,E
926714513,Need for Speed III: Hot Pursuit,PS,1998,Racing,Electronic Arts,EA Canada,E
627140151,Star Wars Episode I Racer,N64,1999,Racing,Nintendo,,
460822060,Sonic Rush,DS,2005,Platform,Sega,"Dimps Corporation, Sonic Team",E
879258296,Dragon Warrior IV,NES,1990,Role-Playing,Enix Corporation,,
643642997,Rhythm Heaven,DS,2008,Misc,Nintendo,Nintendo,E
436000005,Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,Obsidian Entertainment,M
792704772,Personal Trainer: Cooking,DS,2006,Misc,Nintendo,Indies Zero,E
406526246,The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,Ubisoft,4J Studios,M
706453753,The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,Nintendo,Nintendo,E
318493801,Resident Evil 6,PS3,2012,Shooter,Capcom,Capcom,M
465564189,Mass Effect 2,X360,2010,Role-Playing,Electronic Arts,BioWare,M
329267023,Dragon Ball Z: Budokai,PS2,2002,Fighting,Atari,Dimps Corporation,T
750828083,Madden NFL 2002,PS2,2001,Sports,Electronic Arts,EA Sports,E
238907373,World Class Track Meet,NES,1986,Sports,Namco Bandai Games,,
158905901,Donkey Kong,GB,1994,Platform,Nintendo,,
134089248,The Sims: Vacation,PC,2002,Simulation,Electronic Arts,Maxis,T
206657673,LEGO Batman: The Videogame,Wii,N/A,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
539814787,Animal Crossing: Happy Home Designer,3DS,2015,Simulation,Nintendo,Nintendo,E
599984265,The Sims 4,PC,2014,Simulation,Electronic Arts,Maxis,T
589791516,Borderlands 2,X360,2012,Shooter,Take-Two Interactive,Gearbox Software,M
699693835,LEGO Batman: The Videogame,DS,2008,Action,Warner Bros. Interactive Entertainment,TT Fusion,E10+
598420377,Kung Fu Panda,X360,2008,Action,Activision,"Luxoflux, Inc.",E10+
541357775,Mass Effect 3,X360,2012,Role-Playing,Electronic Arts,BioWare,M
738547717,Heavy Rain,PS3,2010,Adventure,Sony Computer Entertainment,Quantic Dream,M
244555024,Rayman,PS,1995,Platform,Ubisoft,,
982396555,Saints Row 2,X360,2008,Action,THQ,Volition Inc.,M
899024253,Tom Clancy's Splinter Cell,XB,2002,Action,Ubisoft,Ubisoft Montreal,T
386518068,Mike Tyson's Punch-Out!!,NES,1987,Fighting,Nintendo,,
939805487,WWE SmackDown! Shut Your Mouth,PS2,2002,Sports,THQ,,
971841993,FIFA 14,PS4,2013,Sports,Electronic Arts,EA Canada,E
773625135,Killzone 2,PS3,2009,Shooter,Sony Computer Entertainment,Guerrilla,M
481758642,Far Cry 3,X360,2012,Shooter,Ubisoft,Ubisoft Montreal,M
283630059,Epic Mickey,Wii,2010,Platform,Disney Interactive Studios,Junction Point,E
197150056,NBA 2K13,X360,2012,Sports,Take-Two Interactive,Visual Concepts,E
813479055,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,Fighting,Atari,"Spike, Namco Bandai Games",T
940804966,wwe Smackdown vs. Raw 2006,PS2,N/A,Fighting,N/A,,
849925966,Star Fox,SNES,1993,Shooter,Nintendo,,
322556133,The Sims: Livin Large,PC,2000,Misc,Electronic Arts,Maxis,T
570151071,World Soccer Winning Eleven 6 International,PS2,2002,Sports,Konami Digital Entertainment,KCET,E
162694318,Devil May Cry,PS2,2001,Action,Capcom,Capcom,M
459412998,Star Wars: The Old Republic,PC,2011,Role-Playing,Electronic Arts,"LucasArts, BioWare",T
652910900,Middle-Earth: Shadow of Mordor,PS4,2014,Action,Warner Bros. Interactive Entertainment,Monolith Productions,M
497098425,Sonic Heroes,PS2,2003,Platform,Sega,Sonic Team,E
759244766,Hitman 2: Silent Assassin,PS2,2002,Action,Eidos Interactive,Io Interactive,M
370403311,Titanfall,XOne,2014,Shooter,Electronic Arts,Respawn Entertainment,M
680699710,Battlefield: Bad Company 2,PS3,2010,Shooter,Electronic Arts,EA DICE,M
618095734,Wave Race 64,N64,1996,Racing,Nintendo,,
235644338,SOCOM II: U.S. Navy SEALs,PS2,2003,Shooter,Sony Computer Entertainment,Zipper Interactive,M
472188180,WWE SmackDown! vs. RAW 2006,PS2,2005,Fighting,THQ,,
200705187,Pac-Man Collection,GBA,2001,Puzzle,Atari,Mass Media,E
615745809,Street Fighter IV,X360,2009,Fighting,Capcom,Capcom,T
207390011,inFAMOUS,PS3,2009,Action,Sony Computer Entertainment,Sucker Punch,T
828250450,Kirby Super Star Ultra,DS,2008,Platform,Nintendo,HAL Labs,E
432252763,Call of Duty: Ghosts,XOne,2013,Shooter,Activision,Infinity Ward,M
800060007,FIFA 15,X360,2014,Sports,Electronic Arts,EA Sports,E
401029375,Super Mario World 2: Yoshi's Island,GBA,2002,Platform,Nintendo,,
189449909,Mass Effect,X360,2007,Role-Playing,Microsoft Game Studios,BioWare,M
847694139,Sonic Mega Collection Plus,PS2,2004,Misc,Sega,Sonic Team,E
314714641,World Soccer Winning Eleven 7 International,PS2,2003,Sports,Konami Digital Entertainment,KCET,E
357430845,Sega Superstars Tennis,X360,2008,Sports,Sega,Sumo Digital,E10+
208762401,Hot Shots Golf 3,PS2,2001,Sports,Sony Computer Entertainment,Clap Hanz,E
332519330,Cooking Mama: Cook Off,Wii,2007,Simulation,505 Games,OfficeCreate,E
351974617,Call of Duty: Finest Hour,PS2,2004,Shooter,Activision,Spark Unlimited,T
303952536,WarioWare: Smooth Moves,Wii,2006,Puzzle,Nintendo,Intelligent Systems,E10+
921656665,Syphon Filter,PS,1999,Shooter,Sony Computer Entertainment,,
170846297,Imagine: Babyz,DS,2007,Simulation,Ubisoft,Ubisoft,E
824050714,Colin McRae Rally,PS,1998,Racing,Codemasters,,
155339494,Madden NFL 13,X360,2012,Sports,Electronic Arts,EA Tiburon,E
405735276,The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,Ubisoft,Bethesda Softworks,T
958263701,Assassin's Creed IV: Black Flag,PS4,2013,Action,Ubisoft,Ubisoft,M
846404714,Command & Conquer: Red Alert,PC,1996,Strategy,Virgin Interactive,,
469768319,F-Zero,SNES,1990,Racing,Nintendo,,
866113542,Yoshi's Story,N64,1997,Platform,Nintendo,,
793411090,Mortal Kombat,PS3,2011,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,M
567083045,Madden NFL 10,X360,2009,Sports,Electronic Arts,EA Tiburon,E
758932385,WWE SmackDown! vs. Raw,PS2,2002,Fighting,THQ,,
597199331,BioShock,X360,2007,Shooter,Take-Two Interactive,"Irrational Games, 2K Marin",M
840406890,Metroid Prime,GC,2002,Shooter,Nintendo,Retro Studios,T
876156142,Assassin's Creed: Brotherhood,PS3,2010,Action,Ubisoft,Ubisoft Montreal,M
292956505,Finding Nemo,GBA,2003,Action,THQ,Vicarious Visions,E
547695709,Zumba Fitness 2,Wii,2011,Sports,Majesco Entertainment,"Majesco Games, Majesco",T
396557790,Myst,PC,1994,Adventure,Red Orb,,
611848148,Medal of Honor,PS3,2010,Shooter,Electronic Arts,"EA DICE, Danger Close",M
244511319,Need for Speed: Most Wanted,PS3,2012,Racing,Electronic Arts,,
588139838,Imagine: Fashion Designer,DS,2007,Simulation,Ubisoft,Virtual Toys,E
878294090,WWE SmackDown! Here Comes the Pain,PS2,2003,Fighting,THQ,,
955348044,Hot Shots Golf,PS,1997,Sports,Sony Computer Entertainment,,
355284625,A Bug's Life,PS,1998,Platform,Sony Computer Entertainment,,
781064779,WWF SmackDown! Just Bring It,PS2,2001,Fighting,THQ,,
425602172,inFAMOUS: Second Son,PS4,2014,Action,Sony Computer Entertainment,Sucker Punch,T
707450008,Dragon Quest V: Tenkuu no Hanayome,SNES,1992,Role-Playing,Enix Corporation,,
405690547,Mortal Kombat Trilogy,PS,1996,Fighting,GT Interactive,,
769686941,Monster Hunter Tri,3DS,2011,Role-Playing,Nintendo,,
670609181,NBA Street,PS2,2001,Sports,Electronic Arts,NuFX,E
648832117,Jak II,PS2,2003,Platform,Sony Computer Entertainment,Naughty Dog,T
632571477,Ratchet & Clank: Going Commando,PS2,2003,Platform,Sony Computer Entertainment,,
817514579,Need for Speed: Hot Pursuit,PS3,2010,Racing,Electronic Arts,Criterion Games,E10+
884305696,Skylanders: Spyro's Adventure,Wii,2011,Action,Activision,Toys for Bob,E10+
194502703,Battlefield 3,PC,2011,Shooter,Electronic Arts,EA DICE,M
318303385,Mortal Kombat X,PS4,2015,Fighting,Warner Bros. Interactive Entertainment,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M
585744200,The Sims,PS2,2003,Simulation,Electronic Arts,Edge of Reality,T
586106322,Killzone 3,PS3,2011,Shooter,Sony Computer Entertainment,Guerrilla,M
636619571,Star Wars: The Force Unleashed,X360,2008,Action,LucasArts,LucasArts,T
294424215,Minecraft,XOne,2014,Misc,Microsoft Game Studios,,
498415751,Yoshi's Island DS,DS,2006,Platform,Nintendo,Artoon,E
431225080,Saints Row: The Third,X360,2011,Action,THQ,Volition Inc.,M
237382042,Missile Command,2600,1980,Shooter,Atari,,
692980240,Mario Paint,SNES,1992,Misc,Nintendo,,
244141874,Tekken 6,PS3,2009,Fighting,Namco Bandai Games,Namco Bandai Games,T
164970889,Pokémon Stadium 2,N64,2000,Strategy,Nintendo,,
389227539,Metroid,NES,1986,Action,Nintendo,,
506719711,Sonic and the Secret Rings,Wii,2007,Platform,Sega,Sonic Team,E
673220348,FIFA 16,PS3,2015,Sports,Electronic Arts,EA Sports,E
275004034,The Legend of Zelda: A Link to the Past,GBA,2002,Action,Nintendo,Capcom,E
491904258,Onimusha: Warlords,PS2,2001,Action,Virgin Interactive,Capcom,M
837268859,Mario Party,N64,1998,Misc,Nintendo,,
824873443,L.A. Noire,X360,2011,Adventure,Take-Two Interactive,Team Bondi,M
495141928,Call of Duty 3,X360,2006,Shooter,Activision,Treyarch,T
752222486,Madden NFL 12,X360,2011,Sports,Electronic Arts,EA Tiburon,E
584460826,LEGO Star Wars II: The Original Trilogy,PS2,2006,Action,LucasArts,Traveller's Tales,E10+
379021367,Killzone: Shadow Fall,PS4,2013,Shooter,Sony Computer Entertainment,Guerrilla,M
855495454,Madden NFL 11,X360,2010,Sports,Electronic Arts,EA Tiburon,E
410820654,Burnout 3: Takedown,PS2,2004,Racing,Electronic Arts,Criterion Games,T
265785558,Yokai Watch 2 Shinuchi,3DS,2014,Role-Playing,Level 5,,
495449903,Mortal Kombat,GEN,1992,Fighting,Arena Entertainment,,
545945149,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010,Puzzle,Nintendo,Nintendo,E
271596742,Professor Layton and the Last Specter,DS,2009,Puzzle,Nintendo,Level 5,E10+
494988425,Call Of Duty 2: Big Red One,PS2,2005,Shooter,Activision,Treyarch,T
168075448,Medal of Honor,PS,1998,Shooter,Electronic Arts,Dreamworks Interactive,T
641052670,Fable,XB,2004,Role-Playing,Microsoft Game Studios,Big Blue Box,M
740550674,Guitar Hero: World Tour,X360,2008,Misc,Activision,Neversoft Entertainment,T
669807841,FIFA 17,XOne,2016,Sports,Electronic Arts,"EA Sports, EA Vancouver",E
606659252,Hannah Montana,DS,2006,Action,Disney Interactive Studios,DC Studios,E
282760981,Tom Clancy's Splinter Cell,PS2,2003,Action,Ubisoft,Ubisoft Shanghai,T
135147467,Super Mario Bros.: The Lost Levels,NES,1986,Platform,Nintendo,,
606642870,Need for Speed: Shift,PS3,2009,Racing,Electronic Arts,Slightly Mad Studios,E
915720917,Star Wars: Shadows of the Empire,N64,1996,Action,Nintendo,,
952472112,Medal of Honor Heroes,PSP,2006,Shooter,Electronic Arts,Team Fusion,T
213348561,Final Fantasy XIII-2,PS3,2011,Role-Playing,Square Enix,Square Enix,T
732911295,Midnight Club: Street Racing,PS2,2000,Racing,Take-Two Interactive,Angel Studios,T
173232605,Skate 3,X360,2010,Sports,Electronic Arts,EA Black Box,T
177443344,ESPN NFL 2K5,PS2,2004,Sports,Sega,Visual Concepts,E
524476333,Halo Wars,X360,2009,Strategy,Microsoft Game Studios,Ensemble Studios,T
597921991,NBA 2K12,X360,2011,Sports,Take-Two Interactive,Visual Concepts,E
845056624,Pac-Man: Adventures in Time,PSP,2006,Fighting,Sony Computer Entertainment,,
540694954,FIFA Soccer 10,X360,2009,Sports,Electronic Arts,EA Sports,E
237434361,Medal of Honor,X360,2010,Shooter,Electronic Arts,"Dice, Danger Close",M
211728487,Harry Potter and the Chamber of Secrets,PS2,2002,Action,Electronic Arts,Electronic Arts,E
283568754,Streets of Rage,GEN,1990,Action,Sega,,
633962900,God of War Collection,PS3,2009,Action,Sony Computer Entertainment,Bluepoint Games,M
719867061,NBA Live 2005,PS2,2004,Sports,Electronic Arts,EA Canada,E
624651826,Mario Strikers Charged,Wii,2007,Sports,Nintendo,Next Level Games,E10+
